OrderID,OrderDate,Year,Month,Quarter,CustomerID,SalespersonID,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice_USD,SubTotal_USD,DiscountRate,DiscountAmt_USD,TaxRate,TaxAmt_USD,ShippingCost_USD,TotalAmount_USD,ProfitMargin,Profit_USD,PaymentMethod,ShippingMethod,DeliveryDays,ReturnFlag,CustomerRating
ORD002303,2022-07-24,2022,7,Q3,CUST00444,SP015,North Africa,Tanzania,Furniture,Coffee Table,11,135.53,1490.84,0.15,223.63,0.16,202.75,12.67,1469.96,0.3192,469.21,Cash,Standard,2,No,2.3
ORD002304,2024-02-10,2024,2,Q1,CUST00844,SP020,Southern Africa,Uganda,Sports,Football,3,22.24,66.73,0.1,6.67,0.16,9.61,14.32,69.67,0.3553,24.75,Bank Transfer,Economy,4,No,2.6
ORD002305,2022-11-20,2022,11,Q4,CUST00678,SP020,Europe,Kenya,Beauty,Sunscreen,6,17.86,107.13,0.15,16.07,0.16,14.57,23.97,105.63,0.2554,26.98,Credit Card,Express,11,No,1.7
ORD002306,2022-02-02,2022,2,Q1,CUST00205,SP027,East Africa,Ghana,Beauty,Lipstick,17,12.3,209.13,0.1,20.91,0.16,30.12,12.04,218.34,0.2504,54.67,Installment,Same Day,6,No,3.9
ORD002307,2024-09-24,2024,9,Q3,CUST00182,SP016,Southern Africa,Egypt,Sports,Tennis Racket,10,48.2,481.96,0.0,0.0,0.16,77.11,9.22,559.07,0.23,128.59,Bank Transfer,Economy,7,No,1.7
ORD002308,2022-06-15,2022,6,Q2,CUST01032,SP015,West Africa,Kenya,Electronics,Monitor,10,187.05,1870.5,0.0,0.0,0.16,299.28,16.6,2169.78,0.1507,326.99,Installment,Economy,14,No,4.5
ORD002309,2022-01-14,2022,1,Q1,CUST01194,SP035,North Africa,UAE,Sports,Yoga Mat,3,28.0,84.01,0.05,4.2,0.16,12.77,15.07,92.58,0.3634,33.64,Installment,Standard,2,No,3.4
ORD002310,2022-01-15,2022,1,Q1,CUST00470,SP040,Middle East,Nigeria,Sports,Bicycle,18,205.0,3690.07,0.0,0.0,0.16,590.41,11.14,4280.48,0.2508,1073.54,Bank Transfer,Economy,6,No,4.2
ORD002311,2023-01-03,2023,1,Q1,CUST01179,SP039,West Africa,Tanzania,Beauty,Sunscreen,16,15.23,243.7,0.05,12.18,0.16,37.04,8.96,268.56,0.1258,33.78,Bank Transfer,Standard,3,No,3.7
ORD002312,2022-07-02,2022,7,Q3,CUST00569,SP031,Europe,UAE,Sports,Bicycle,10,190.92,1909.16,0.0,0.0,0.16,305.47,14.08,2214.63,0.3908,865.48,Mobile Money,Economy,1,No,4.1
ORD002313,2023-08-05,2023,8,Q3,CUST00001,SP015,Europe,Nigeria,Clothing,Jacket,19,72.1,1369.98,0.0,0.0,0.16,219.2,5.76,1589.18,0.3672,583.55,Cash,Same Day,10,No,2.7
ORD002314,2024-05-02,2024,5,Q2,CUST00875,SP038,Southern Africa,Uganda,Furniture,Coffee Table,17,110.72,1882.16,0.05,94.11,0.16,286.09,8.16,2074.14,0.2237,463.99,Installment,Same Day,4,No,3.4
ORD002315,2024-09-01,2024,9,Q3,CUST00715,SP023,Middle East,Ethiopia,Clothing,Jeans,9,47.24,425.13,0.1,42.51,0.16,61.22,21.57,443.84,0.3458,153.48,Bank Transfer,Same Day,3,Yes,2.5
ORD002316,2022-09-17,2022,9,Q3,CUST00731,SP034,Europe,South Africa,Clothing,Jeans,13,37.33,485.31,0.0,0.0,0.16,77.65,22.91,562.96,0.1365,76.84,Mobile Money,Economy,11,No,3.9
ORD002317,2023-02-27,2023,2,Q1,CUST00927,SP010,East Africa,Ghana,Clothing,Jeans,20,34.54,690.81,0.1,69.08,0.16,99.48,11.05,721.21,0.4104,295.98,Cash,Standard,9,No,2.2
ORD002318,2022-10-21,2022,10,Q4,CUST01140,SP003,Middle East,Uganda,Groceries,Sugar 1kg,6,2.0,11.97,0.2,2.39,0.16,1.53,21.19,11.11,0.109,1.21,Bank Transfer,Economy,6,No,2.3
ORD002319,2023-07-09,2023,7,Q3,CUST00337,SP016,East Africa,Ethiopia,Beauty,Face Cream,13,21.4,278.22,0.05,13.91,0.16,42.29,4.37,306.6,0.3798,116.45,Credit Card,Same Day,2,No,4.3
ORD002320,2024-12-07,2024,12,Q4,CUST00056,SP016,Europe,Nigeria,Beauty,Shampoo,13,7.75,100.69,0.25,25.17,0.16,12.08,6.97,87.6,0.4193,36.73,Mobile Money,Express,2,No,1.7
ORD002321,2024-07-11,2024,7,Q3,CUST00200,SP040,Southern Africa,Ghana,Groceries,Tea Bags,5,5.64,28.21,0.15,4.23,0.16,3.84,15.72,27.82,0.1786,4.97,Mobile Money,Economy,3,Yes,2.6
ORD002322,2024-04-23,2024,4,Q2,CUST01171,SP003,East Africa,Egypt,Groceries,Sugar 1kg,16,1.88,30.01,0.0,0.0,0.16,4.8,17.59,34.81,0.356,12.39,Installment,Same Day,6,No,3.3
ORD002323,2023-05-05,2023,5,Q2,CUST00044,SP037,North Africa,Kenya,Electronics,Tablet,11,186.55,2052.03,0.2,410.41,0.16,262.66,7.79,1904.28,0.3907,744.0,Installment,Same Day,6,No,1.5
ORD002324,2022-12-24,2022,12,Q4,CUST00564,SP013,Middle East,Germany,Sports,Football,20,22.3,445.91,0.05,22.3,0.16,67.78,23.61,491.39,0.4039,198.47,Mobile Money,Economy,11,No,3.5
ORD002325,2022-03-19,2022,3,Q1,CUST00395,SP009,Southern Africa,Egypt,Electronics,Tablet,11,179.09,1969.97,0.1,197.0,0.16,283.68,16.34,2056.65,0.325,668.41,Bank Transfer,Economy,8,No,2.5
ORD002326,2023-01-04,2023,1,Q1,CUST00353,SP030,Southern Africa,Germany,Beauty,Lipstick,17,11.58,196.88,0.1,19.69,0.16,28.35,23.19,205.54,0.2908,59.77,Cash,Economy,4,No,1.9
ORD002327,2024-10-20,2024,10,Q4,CUST00322,SP032,East Africa,Tanzania,Sports,Dumbbells Set,13,85.48,1111.18,0.05,55.56,0.16,168.9,4.43,1224.52,0.1156,141.55,Credit Card,Express,3,No,1.2
ORD002328,2022-06-30,2022,6,Q2,CUST00480,SP005,Europe,Tanzania,Groceries,Milk Powder,4,14.05,56.22,0.05,2.81,0.16,8.55,15.42,61.96,0.2395,14.84,Bank Transfer,Same Day,10,No,3.3
ORD002329,2023-09-09,2023,9,Q3,CUST00093,SP019,West Africa,South Africa,Furniture,Coffee Table,14,141.51,1981.09,0.05,99.05,0.16,301.13,9.86,2183.17,0.2141,467.42,Credit Card,Same Day,2,No,4.9
ORD002330,2023-12-14,2023,12,Q4,CUST00368,SP011,North Africa,UAE,Furniture,Coffee Table,13,126.35,1642.53,0.25,410.63,0.16,197.1,21.93,1429.0,0.0875,125.04,Mobile Money,Same Day,4,No,4.1
ORD002331,2024-05-07,2024,5,Q2,CUST00402,SP019,West Africa,Egypt,Furniture,Sofa,20,579.13,11582.65,0.0,0.0,0.16,1853.22,2.31,13435.87,0.1771,2379.49,Installment,Economy,3,No,2.6
ORD002332,2022-01-10,2022,1,Q1,CUST00429,SP002,Middle East,Egypt,Beauty,Sunscreen,3,17.94,53.81,0.2,10.76,0.16,6.89,19.64,49.94,0.3327,16.62,Bank Transfer,Same Day,5,No,1.8
ORD002333,2023-04-28,2023,4,Q2,CUST00405,SP002,Middle East,Tanzania,Beauty,Shampoo,2,9.43,18.86,0.25,4.72,0.16,2.26,5.77,16.4,0.1834,3.01,Credit Card,Express,6,No,4.0
ORD002334,2023-01-29,2023,1,Q1,CUST00272,SP006,Southern Africa,Nigeria,Sports,Running Shoes,18,66.79,1202.3,0.05,60.12,0.16,182.75,22.47,1324.93,0.0914,121.1,Installment,Standard,6,Yes,4.5
ORD002335,2022-08-29,2022,8,Q3,CUST00605,SP017,East Africa,Ethiopia,Clothing,Jacket,18,72.57,1306.28,0.0,0.0,0.16,209.0,12.63,1515.28,0.3419,518.07,Bank Transfer,Economy,9,No,2.4
ORD002336,2024-12-21,2024,12,Q4,CUST00944,SP014,Europe,Egypt,Clothing,T-Shirt,4,15.96,63.86,0.05,3.19,0.16,9.71,5.96,70.38,0.3548,24.97,Cash,Standard,6,No,1.2
ORD002337,2022-07-15,2022,7,Q3,CUST00126,SP031,Southern Africa,Kenya,Electronics,Headphones,19,59.0,1121.06,0.0,0.0,0.16,179.37,20.81,1300.43,0.0892,116.0,Credit Card,Same Day,5,No,3.5
ORD002338,2024-01-12,2024,1,Q1,CUST00921,SP013,North Africa,Germany,Groceries,Coffee Pack,10,10.28,102.85,0.15,15.43,0.16,13.99,13.57,101.41,0.3642,36.93,Bank Transfer,Same Day,2,Yes,1.4
ORD002339,2024-11-05,2024,11,Q4,CUST00463,SP008,Southern Africa,Germany,Furniture,Coffee Table,1,111.65,111.65,0.0,0.0,0.16,17.86,3.42,129.51,0.3509,45.45,Installment,Standard,3,No,1.7
ORD002340,2023-03-26,2023,3,Q1,CUST00276,SP025,North Africa,Ethiopia,Groceries,Tea Bags,4,7.19,28.75,0.0,0.0,0.16,4.6,2.75,33.35,0.2911,9.71,Mobile Money,Same Day,6,No,1.0
ORD002341,2024-08-08,2024,8,Q3,CUST00065,SP010,Europe,Germany,Furniture,Standing Desk,2,321.02,642.03,0.1,64.2,0.16,92.45,7.83,670.28,0.0951,63.74,Cash,Express,4,No,2.0
ORD002342,2023-03-03,2023,3,Q1,CUST00242,SP016,Middle East,South Africa,Groceries,Rice 5kg,9,9.36,84.23,0.1,8.42,0.16,12.13,18.41,87.94,0.401,35.26,Installment,Economy,3,No,4.0
ORD002343,2023-07-21,2023,7,Q3,CUST00419,SP031,North Africa,Ethiopia,Furniture,Office Chair,9,173.12,1558.06,0.1,155.81,0.16,224.36,11.99,1626.61,0.1141,185.6,Credit Card,Standard,7,No,4.3
ORD002344,2022-04-19,2022,4,Q2,CUST00751,SP038,Middle East,Kenya,Groceries,Sugar 1kg,2,2.27,4.53,0.05,0.23,0.16,0.69,14.1,4.99,0.3246,1.62,Credit Card,Standard,12,No,4.8
ORD002345,2023-02-01,2023,2,Q1,CUST00614,SP039,North Africa,Nigeria,Sports,Tennis Racket,10,53.01,530.09,0.05,26.5,0.16,80.57,5.13,584.16,0.3397,198.44,Bank Transfer,Standard,7,No,4.3
ORD002346,2022-08-19,2022,8,Q3,CUST00885,SP007,East Africa,Ghana,Groceries,Tea Bags,8,6.79,54.34,0.0,0.0,0.16,8.69,18.57,63.03,0.402,25.34,Credit Card,Same Day,6,No,1.8
ORD002347,2022-11-02,2022,11,Q4,CUST00316,SP031,Europe,South Africa,Electronics,Smartphone,8,243.35,1946.77,0.0,0.0,0.16,311.48,10.31,2258.25,0.4022,908.27,Cash,Same Day,4,No,3.1
ORD002348,2024-08-29,2024,8,Q3,CUST00130,SP040,Southern Africa,Kenya,Electronics,Monitor,17,181.87,3091.79,0.25,772.95,0.16,371.01,9.7,2689.85,0.1748,470.19,Bank Transfer,Express,4,No,3.3
ORD002349,2024-10-15,2024,10,Q4,CUST00326,SP030,Southern Africa,South Africa,Groceries,Rice 5kg,2,8.21,16.42,0.05,0.82,0.16,2.5,15.38,18.1,0.1589,2.88,Bank Transfer,Standard,14,No,1.5
ORD002350,2022-12-28,2022,12,Q4,CUST00971,SP007,Europe,Germany,Beauty,Shampoo,19,7.67,145.68,0.05,7.28,0.16,22.14,19.61,160.54,0.2197,35.27,Installment,Standard,7,No,2.7
ORD002351,2022-11-24,2022,11,Q4,CUST00775,SP028,West Africa,Egypt,Electronics,Smartphone,8,295.53,2364.24,0.05,118.21,0.16,359.36,2.56,2605.39,0.398,1036.95,Credit Card,Economy,7,No,2.2
ORD002352,2022-03-30,2022,3,Q1,CUST00016,SP007,Europe,UAE,Sports,Football,16,22.99,367.89,0.1,36.79,0.16,52.98,3.13,384.08,0.3262,125.29,Installment,Same Day,10,No,4.0
ORD002353,2022-04-21,2022,4,Q2,CUST00351,SP026,Europe,Nigeria,Groceries,Milk Powder,13,13.65,177.43,0.0,0.0,0.16,28.39,4.21,205.82,0.3901,80.29,Cash,Economy,8,No,1.3
ORD002354,2024-01-16,2024,1,Q1,CUST00768,SP028,North Africa,Uganda,Clothing,Jeans,15,39.0,585.03,0.0,0.0,0.16,93.6,21.46,678.63,0.154,104.51,Credit Card,Standard,8,No,2.1
ORD002355,2023-08-07,2023,8,Q3,CUST00072,SP013,North Africa,Uganda,Groceries,Tea Bags,6,5.34,32.05,0.25,8.01,0.16,3.85,21.67,27.89,0.1031,2.88,Credit Card,Economy,11,No,1.4
ORD002356,2023-03-06,2023,3,Q1,CUST01092,SP007,Middle East,Tanzania,Sports,Dumbbells Set,18,98.9,1780.2,0.05,89.01,0.16,270.59,16.68,1961.78,0.0884,173.42,Credit Card,Same Day,12,No,2.9
ORD002357,2024-06-09,2024,6,Q2,CUST00359,SP037,North Africa,Ghana,Beauty,Perfume,11,69.99,769.94,0.1,76.99,0.16,110.87,3.06,803.82,0.1042,83.76,Bank Transfer,Standard,10,No,1.8
ORD002358,2023-05-30,2023,5,Q2,CUST00861,SP025,Southern Africa,Uganda,Electronics,Tablet,13,204.87,2663.26,0.05,133.16,0.16,404.82,19.27,2934.92,0.366,1074.18,Mobile Money,Same Day,6,No,1.4
ORD002359,2023-11-16,2023,11,Q4,CUST00223,SP001,East Africa,Ghana,Clothing,Sneakers,5,82.26,411.32,0.0,0.0,0.16,65.81,21.96,477.13,0.3765,179.64,Mobile Money,Same Day,3,No,3.6
ORD002360,2024-07-17,2024,7,Q3,CUST00174,SP032,West Africa,Germany,Sports,Football,12,18.06,216.72,0.1,21.67,0.16,31.21,23.05,226.26,0.3918,88.65,Credit Card,Same Day,3,No,4.4
ORD002361,2022-03-30,2022,3,Q1,CUST00323,SP002,North Africa,Nigeria,Electronics,Camera,13,340.86,4431.23,0.1,443.12,0.16,638.1,20.46,4626.21,0.2189,1012.68,Cash,Express,6,No,1.8
ORD002362,2022-08-02,2022,8,Q3,CUST00434,SP025,West Africa,Kenya,Electronics,Laptop,16,438.32,7013.15,0.0,0.0,0.16,1122.1,12.32,8135.25,0.2384,1939.44,Installment,Express,2,No,1.5
ORD002363,2022-04-18,2022,4,Q2,CUST00150,SP016,West Africa,Germany,Beauty,Perfume,20,77.04,1540.87,0.05,77.04,0.16,234.21,12.55,1698.04,0.1448,245.88,Bank Transfer,Express,1,No,3.6
ORD002364,2022-12-27,2022,12,Q4,CUST00315,SP002,East Africa,Nigeria,Groceries,Milk Powder,3,10.58,31.73,0.0,0.0,0.16,5.08,13.43,36.81,0.23,8.47,Mobile Money,Economy,2,No,1.2
ORD002365,2022-11-20,2022,11,Q4,CUST00851,SP028,East Africa,Nigeria,Beauty,Lipstick,5,12.66,63.32,0.1,6.33,0.16,9.12,12.9,66.11,0.1331,8.8,Installment,Economy,2,No,2.0
ORD002366,2022-03-01,2022,3,Q1,CUST00223,SP009,Southern Africa,South Africa,Beauty,Lipstick,7,12.87,90.11,0.1,9.01,0.16,12.98,13.83,94.08,0.2901,27.29,Cash,Standard,13,No,2.2
ORD002367,2024-09-20,2024,9,Q3,CUST00891,SP040,Middle East,Egypt,Clothing,Dress,9,66.0,593.98,0.0,0.0,0.16,95.04,3.87,689.02,0.0855,58.91,Credit Card,Economy,12,No,4.7
ORD002368,2024-11-20,2024,11,Q4,CUST00470,SP029,Europe,Ghana,Beauty,Shampoo,10,10.27,102.72,0.0,0.0,0.16,16.44,20.74,119.16,0.2256,26.88,Bank Transfer,Economy,8,No,2.4
ORD002369,2022-08-26,2022,8,Q3,CUST00341,SP034,Middle East,Nigeria,Beauty,Shampoo,17,8.63,146.79,0.15,22.02,0.16,19.96,2.07,144.73,0.4148,60.03,Cash,Express,12,No,3.1
ORD002370,2022-05-26,2022,5,Q2,CUST00546,SP027,East Africa,Uganda,Beauty,Sunscreen,14,15.23,213.25,0.1,21.33,0.16,30.71,2.71,222.63,0.4181,93.08,Mobile Money,Standard,7,No,4.1
ORD002371,2023-04-27,2023,4,Q2,CUST01066,SP002,Middle East,Ethiopia,Sports,Yoga Mat,14,24.38,341.29,0.1,34.13,0.16,49.15,2.61,356.31,0.343,122.21,Credit Card,Express,2,Yes,4.4
ORD002372,2024-06-29,2024,6,Q2,CUST01137,SP037,North Africa,Kenya,Furniture,Office Chair,15,175.69,2635.31,0.1,263.53,0.16,379.48,22.7,2751.26,0.1816,499.63,Installment,Express,8,No,1.4
ORD002373,2023-10-30,2023,10,Q4,CUST01088,SP033,Europe,Tanzania,Sports,Football,5,20.67,103.34,0.1,10.33,0.16,14.88,24.9,107.89,0.1476,15.92,Credit Card,Same Day,12,No,4.0
ORD002374,2024-05-08,2024,5,Q2,CUST01200,SP036,West Africa,South Africa,Clothing,Formal Shirt,4,40.8,163.19,0.0,0.0,0.16,26.11,8.84,189.3,0.0924,17.49,Mobile Money,Standard,10,No,4.0
ORD002375,2023-02-12,2023,2,Q1,CUST00676,SP016,Southern Africa,Tanzania,Beauty,Lipstick,1,11.72,11.72,0.05,0.59,0.16,1.78,4.89,12.91,0.2223,2.87,Bank Transfer,Express,14,No,4.5
ORD002376,2023-10-30,2023,10,Q4,CUST00928,SP032,Europe,Nigeria,Groceries,Sugar 1kg,16,1.83,29.21,0.0,0.0,0.16,4.67,2.44,33.88,0.2366,8.02,Installment,Express,2,No,4.1
ORD002377,2023-04-17,2023,4,Q2,CUST00323,SP033,East Africa,Ethiopia,Groceries,Cooking Oil 2L,7,5.2,36.38,0.0,0.0,0.16,5.82,22.74,42.2,0.1073,4.53,Cash,Standard,8,No,1.5
ORD002378,2022-08-14,2022,8,Q3,CUST01092,SP005,West Africa,UAE,Sports,Tennis Racket,13,53.8,699.37,0.2,139.87,0.16,89.52,10.23,649.02,0.3751,243.45,Mobile Money,Express,3,No,2.2
ORD002379,2023-10-30,2023,10,Q4,CUST01162,SP035,Europe,Uganda,Sports,Running Shoes,18,74.9,1348.16,0.0,0.0,0.16,215.71,13.32,1563.87,0.3011,470.88,Mobile Money,Express,9,No,2.7
ORD002380,2023-04-12,2023,4,Q2,CUST00442,SP040,East Africa,Uganda,Electronics,Smartphone,7,217.31,1521.2,0.0,0.0,0.16,243.39,10.63,1764.59,0.2092,369.15,Installment,Same Day,7,Yes,1.5
ORD002381,2022-07-20,2022,7,Q3,CUST00920,SP033,West Africa,Tanzania,Clothing,Dress,6,47.4,284.4,0.0,0.0,0.16,45.5,22.86,329.9,0.3707,122.29,Credit Card,Express,11,No,1.5
ORD002382,2023-05-01,2023,5,Q2,CUST00871,SP004,East Africa,Nigeria,Clothing,T-Shirt,9,15.01,135.05,0.0,0.0,0.16,21.61,21.15,156.66,0.2201,34.48,Bank Transfer,Economy,6,No,4.2
ORD002383,2024-04-24,2024,4,Q2,CUST00353,SP028,West Africa,Tanzania,Sports,Football,16,17.26,276.18,0.0,0.0,0.16,44.19,22.61,320.37,0.3683,117.99,Credit Card,Economy,8,No,1.7
ORD002384,2023-02-14,2023,2,Q1,CUST00912,SP028,North Africa,UAE,Sports,Football,8,17.73,141.86,0.15,21.28,0.16,19.29,11.88,139.87,0.2485,34.76,Installment,Economy,7,No,4.6
ORD002385,2024-02-09,2024,2,Q1,CUST00572,SP027,North Africa,UAE,Sports,Bicycle,4,222.74,890.96,0.0,0.0,0.16,142.55,6.99,1033.51,0.296,305.92,Installment,Standard,9,No,1.9
ORD002386,2023-03-28,2023,3,Q1,CUST00647,SP021,Southern Africa,South Africa,Clothing,Jacket,20,83.65,1673.09,0.0,0.0,0.16,267.69,15.85,1940.78,0.1171,227.27,Mobile Money,Standard,7,No,3.0
ORD002387,2022-05-31,2022,5,Q2,CUST00533,SP035,West Africa,Uganda,Groceries,Sugar 1kg,16,1.83,29.27,0.0,0.0,0.16,4.68,6.86,33.95,0.1678,5.7,Bank Transfer,Same Day,10,No,1.8
ORD002388,2024-08-22,2024,8,Q3,CUST00439,SP040,Southern Africa,Egypt,Furniture,Standing Desk,14,401.76,5624.65,0.1,562.46,0.16,809.95,9.48,5872.14,0.3017,1771.62,Mobile Money,Express,10,No,4.8
ORD002389,2024-09-19,2024,9,Q3,CUST00042,SP015,East Africa,Tanzania,Electronics,Monitor,4,182.29,729.16,0.0,0.0,0.16,116.67,23.74,845.83,0.2196,185.74,Mobile Money,Standard,4,No,3.2
ORD002390,2022-04-22,2022,4,Q2,CUST00402,SP010,Southern Africa,Ghana,Beauty,Body Lotion,14,12.29,172.09,0.1,17.21,0.16,24.78,22.04,179.66,0.1252,22.49,Mobile Money,Economy,12,No,3.2
ORD002391,2024-06-11,2024,6,Q2,CUST00832,SP020,Europe,Kenya,Furniture,Sofa,4,530.42,2121.69,0.0,0.0,0.16,339.47,12.05,2461.16,0.1324,325.86,Cash,Economy,3,No,4.5
ORD002392,2022-10-24,2022,10,Q4,CUST00606,SP012,East Africa,Egypt,Sports,Running Shoes,2,80.48,160.97,0.15,24.15,0.16,21.89,9.38,158.71,0.3207,50.9,Mobile Money,Same Day,2,No,1.6
ORD002393,2023-03-19,2023,3,Q1,CUST00770,SP023,Southern Africa,Tanzania,Sports,Football,18,22.27,400.93,0.0,0.0,0.16,64.15,15.31,465.08,0.3128,145.48,Bank Transfer,Same Day,3,No,1.3
ORD002394,2024-07-20,2024,7,Q3,CUST01097,SP016,Europe,Ethiopia,Clothing,T-Shirt,17,12.75,216.78,0.05,10.84,0.16,32.95,19.55,238.89,0.3251,77.66,Credit Card,Standard,8,No,4.9
ORD002395,2022-12-31,2022,12,Q4,CUST00953,SP015,East Africa,Tanzania,Clothing,Jacket,11,65.34,718.79,0.1,71.88,0.16,103.51,6.47,750.42,0.3253,244.11,Installment,Same Day,14,No,4.7
ORD002396,2024-03-04,2024,3,Q1,CUST00187,SP038,West Africa,South Africa,Furniture,Office Chair,18,129.19,2325.4,0.2,465.08,0.16,297.65,22.86,2157.97,0.4068,877.86,Mobile Money,Economy,8,No,2.0
ORD002397,2024-02-04,2024,2,Q1,CUST01191,SP039,Southern Africa,Uganda,Clothing,Jacket,19,85.63,1626.97,0.0,0.0,0.16,260.32,6.31,1887.29,0.41,773.79,Installment,Economy,9,No,3.4
ORD002398,2022-10-07,2022,10,Q4,CUST00237,SP032,East Africa,UAE,Groceries,Milk Powder,20,12.7,254.06,0.1,25.41,0.16,36.58,16.03,265.23,0.2275,60.34,Mobile Money,Standard,10,No,3.8
ORD002399,2024-07-26,2024,7,Q3,CUST00260,SP034,Southern Africa,Kenya,Furniture,Standing Desk,18,416.08,7489.44,0.0,0.0,0.16,1198.31,14.65,8687.75,0.3442,2990.32,Cash,Economy,12,No,4.7
ORD002400,2023-02-02,2023,2,Q1,CUST00111,SP035,West Africa,Germany,Clothing,Jacket,9,73.95,665.53,0.15,99.83,0.16,90.51,9.57,656.21,0.3307,217.01,Cash,Express,13,No,1.8
ORD002401,2024-01-05,2024,1,Q1,CUST00471,SP008,West Africa,Kenya,Sports,Yoga Mat,19,22.82,433.49,0.05,21.67,0.16,65.89,14.91,477.71,0.1389,66.35,Mobile Money,Standard,10,No,4.2
ORD002402,2023-07-07,2023,7,Q3,CUST01093,SP008,East Africa,Ghana,Furniture,Bookshelf,19,77.52,1472.9,0.2,294.58,0.16,188.53,22.24,1366.85,0.3457,472.52,Installment,Same Day,3,No,1.7
ORD002403,2023-02-19,2023,2,Q1,CUST00232,SP039,North Africa,Uganda,Furniture,Office Chair,8,141.71,1133.69,0.15,170.05,0.16,154.18,9.6,1117.82,0.3668,410.02,Mobile Money,Same Day,14,No,3.2
ORD002404,2023-11-19,2023,11,Q4,CUST01148,SP035,Middle East,Uganda,Furniture,Coffee Table,17,137.64,2339.87,0.05,116.99,0.16,355.66,22.36,2578.54,0.0928,239.29,Credit Card,Standard,12,No,1.8
ORD002405,2022-09-18,2022,9,Q3,CUST00982,SP006,Middle East,UAE,Sports,Dumbbells Set,5,84.88,424.4,0.05,21.22,0.16,64.51,3.44,467.69,0.2582,120.76,Mobile Money,Standard,1,No,2.2
ORD002406,2022-03-07,2022,3,Q1,CUST00809,SP027,Middle East,UAE,Electronics,Smart Watch,5,107.6,538.02,0.0,0.0,0.16,86.08,14.28,624.1,0.1647,102.79,Installment,Express,8,No,3.1
ORD002407,2022-05-03,2022,5,Q2,CUST01190,SP020,Middle East,Ethiopia,Electronics,Smart Watch,9,115.99,1043.87,0.15,156.58,0.16,141.97,8.74,1029.26,0.3974,409.03,Mobile Money,Express,9,No,2.3
ORD002408,2023-07-29,2023,7,Q3,CUST00277,SP020,West Africa,Tanzania,Sports,Dumbbells Set,2,101.63,203.26,0.15,30.49,0.16,27.64,23.4,200.41,0.1086,21.76,Installment,Economy,9,No,5.0
ORD002409,2022-10-07,2022,10,Q4,CUST00109,SP017,East Africa,Germany,Electronics,Headphones,8,59.41,475.32,0.1,47.53,0.16,68.45,3.08,496.24,0.304,150.86,Mobile Money,Express,12,No,3.6
ORD002410,2022-08-16,2022,8,Q3,CUST01061,SP008,North Africa,Kenya,Electronics,Tablet,12,191.75,2301.05,0.05,115.05,0.16,349.76,2.43,2535.76,0.3006,762.25,Mobile Money,Same Day,6,No,4.3
ORD002411,2024-08-11,2024,8,Q3,CUST00369,SP004,Middle East,Tanzania,Furniture,Bookshelf,5,73.75,368.77,0.15,55.32,0.16,50.15,20.62,363.6,0.1211,44.03,Cash,Express,3,No,1.8
ORD002412,2024-07-28,2024,7,Q3,CUST01104,SP007,West Africa,Ghana,Sports,Bicycle,17,175.28,2979.68,0.1,297.97,0.16,429.07,19.01,3110.78,0.3402,1058.29,Bank Transfer,Standard,6,No,1.5
ORD002413,2024-05-06,2024,5,Q2,CUST00475,SP039,Europe,Kenya,Beauty,Lipstick,2,11.18,22.37,0.0,0.0,0.16,3.58,5.57,25.95,0.1722,4.47,Mobile Money,Express,8,No,2.1
ORD002414,2022-12-17,2022,12,Q4,CUST00259,SP001,North Africa,Kenya,Sports,Dumbbells Set,12,102.32,1227.89,0.0,0.0,0.16,196.46,23.67,1424.35,0.3154,449.24,Installment,Economy,7,Yes,4.3
ORD002415,2023-12-05,2023,12,Q4,CUST00493,SP021,Europe,Egypt,Groceries,Sugar 1kg,5,2.18,10.91,0.1,1.09,0.16,1.57,22.1,11.39,0.165,1.88,Bank Transfer,Same Day,2,No,1.8
ORD002416,2023-03-27,2023,3,Q1,CUST00104,SP035,Southern Africa,UAE,Electronics,Camera,8,263.63,2109.02,0.1,210.9,0.16,303.7,7.59,2201.82,0.2134,469.87,Bank Transfer,Same Day,4,No,2.0
ORD002417,2023-08-28,2023,8,Q3,CUST01042,SP017,Southern Africa,Nigeria,Beauty,Face Cream,12,16.65,199.83,0.0,0.0,0.16,31.97,17.74,231.8,0.1921,44.53,Credit Card,Same Day,13,No,4.0
ORD002418,2022-11-18,2022,11,Q4,CUST01114,SP011,Europe,South Africa,Groceries,Milk Powder,2,11.17,22.34,0.15,3.35,0.16,3.04,11.86,22.03,0.2853,6.29,Credit Card,Standard,2,Yes,4.2
ORD002419,2022-12-15,2022,12,Q4,CUST00152,SP034,North Africa,Uganda,Groceries,Sugar 1kg,19,1.9,36.05,0.05,1.8,0.16,5.48,14.9,39.73,0.2915,11.58,Mobile Money,Express,4,No,3.2
ORD002420,2023-04-16,2023,4,Q2,CUST00495,SP036,East Africa,Germany,Electronics,Monitor,11,216.2,2378.15,0.0,0.0,0.16,380.5,20.19,2758.65,0.2573,709.8,Installment,Express,6,No,1.6
ORD002421,2022-06-27,2022,6,Q2,CUST01104,SP001,North Africa,South Africa,Furniture,Bookshelf,3,72.62,217.87,0.1,21.79,0.16,31.37,16.51,227.45,0.1307,29.73,Mobile Money,Standard,10,No,4.3
